"competition","club","player","position","reason","matches_missed","age","injury","yellow_cards","injured_since","injured_until","data_type","since","until","player_market_value","player_url","nationality","second_nationality"
"Serie A","US Lecce","Gaby Jean","Centre-Back",NA,NA,25,"Cruciate ligament tear",NA,NA,NA,"injuries",NA,NA,2e+06,"https://www.transfermarkt.com/gaby-jean/profil/spieler/805886","France",NA
"Serie A","US Cremonese","Michele Collocolo","Central Midfield",NA,NA,26,"Hamstring injury",NA,NA,NA,"injuries",NA,NA,3e+06,"https://www.transfermarkt.com/michele-collocolo/profil/spieler/434551","Italy",NA
"Serie A","SS Lazio","Nicolò Rovella","Defensive Midfield",NA,NA,23,"Inflammation of pubic bone",NA,NA,NA,"injuries",NA,NA,3e+07,"https://www.transfermarkt.com/nicolo-rovella/profil/spieler/525704","Italy",NA
"Serie A","Juventus FC","Federico Gatti","Centre-Back",NA,NA,27,"Meniscus injury",NA,NA,NA,"injuries",NA,NA,2.4e+07,"https://www.transfermarkt.com/federico-gatti/profil/spieler/509022","Italy",NA
"Serie A","ACF Fiorentina","Tariq Lamptey","Right-Back",NA,NA,25,"Cruciate ligament surgery",NA,NA,NA,"injuries",NA,NA,1.1e+07,"https://www.transfermarkt.com/tariq-lamptey/profil/spieler/504148","Ghana","England"
"Serie A","SSC Napoli","Billy Gilmour","Defensive Midfield",NA,NA,24,"Pubalgia",NA,NA,NA,"injuries",NA,NA,2e+07,"https://www.transfermarkt.com/billy-gilmour/profil/spieler/423744","Scotland",NA
"Serie A","Como 1907","Edoardo Goldaniga","Centre-Back",NA,NA,32,"Heel problems",NA,NA,NA,"injuries",NA,NA,3e+06,"https://www.transfermarkt.com/edoardo-goldaniga/profil/spieler/242940","Italy",NA
"Serie A","Atalanta BC","Mitchel Bakker","Left Midfield",NA,NA,25,"Cruciate ligament tear",NA,NA,NA,"injuries",NA,NA,5e+06,"https://www.transfermarkt.com/mitchel-bakker/profil/spieler/361065","Netherlands",NA
"Serie A","Parma Calcio 1913","Matija Frigan","Centre-Forward",NA,NA,22,"Cruciate ligament tear",NA,NA,NA,"injuries",NA,NA,7500000,"https://www.transfermarkt.com/matija-frigan/profil/spieler/840149","Croatia",NA
"Serie A","Juventus FC","Dušan Vlahović","Centre-Forward",NA,NA,25,"Adductor injury",NA,NA,NA,"injuries",NA,NA,3.5e+07,"https://www.transfermarkt.com/dusan-vlahovic/profil/spieler/357498","Serbia",NA
"Serie A","SSC Napoli","Frank Anguissa","Central Midfield",NA,NA,30,"Hamstring injury",NA,NA,NA,"injuries",NA,NA,2.7e+07,"https://www.transfermarkt.com/frank-anguissa/profil/spieler/354361","Cameroon",NA
"Serie A","Parma Calcio 1913","Zion Suzuki","Goalkeeper",NA,NA,23,"Broken hand",NA,NA,NA,"injuries",NA,NA,2e+07,"https://www.transfermarkt.com/zion-suzuki/profil/spieler/432298","Japan",NA
"Serie A","SSC Napoli","Kevin De Bruyne","Attacking Midfield",NA,NA,34,"Hamstring muscle injury",NA,NA,NA,"injuries",NA,NA,2e+07,"https://www.transfermarkt.com/kevin-de-bruyne/profil/spieler/88755","Belgium",NA
"Serie A","Hellas Verona","Tomas Suslov","Attacking Midfield",NA,NA,23,"Torn knee ligaments",NA,NA,NA,"injuries",NA,NA,6e+06,"https://www.transfermarkt.com/tomas-suslov/profil/spieler/540333","Slovakia",NA
"Serie A","Cagliari Calcio","Andrea Belotti","Centre-Forward",NA,NA,31,"Cruciate ligament tear",NA,NA,NA,"injuries",NA,NA,1500000,"https://www.transfermarkt.com/andrea-belotti/profil/spieler/167727","Italy",NA
"Serie A","US Sassuolo","Edoardo Pieragnolo","Left-Back",NA,NA,22,"Cruciate ligament injury",NA,NA,NA,"injuries",NA,NA,2400000,"https://www.transfermarkt.com/edoardo-pieragnolo/profil/spieler/691825","Italy",NA
"Bundesliga","1.FSV Mainz 05","Paul Nebel","Attacking Midfield","Red card suspension",0,23,NA,NA,NA,NA,"suspensions",NA,NA,NA,NA,NA,NA
"Bundesliga","1.FC Union Berlin","Rani Khedira","Defensive Midfield","Yellow card suspension",1,31,NA,NA,NA,NA,"suspensions",NA,NA,NA,NA,NA,NA
"Bundesliga","SV Werder Bremen","Niklas Stark","Centre-Back","Indirect card suspension",1,30,NA,NA,NA,NA,"suspensions",NA,NA,NA,NA,NA,NA
"Bundesliga","Hamburger SV","Alexander Røssing-Lelesiit","Left Winger","Indirect card suspension",1,18,NA,NA,NA,NA,"suspensions",NA,NA,NA,NA,NA,NA
"Bundesliga","1.FSV Mainz 05","Dominik Kohr","Centre-Back","Red card suspension",3,31,NA,NA,NA,NA,"suspensions",NA,NA,NA,NA,NA,NA
"Bundesliga","1.FC Union Berlin","Janik Haberer","Central Midfield",NA,NA,31,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Bundesliga","Bayern Munich","Konrad Laimer","Right-Back",NA,NA,28,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Bundesliga","FC Augsburg","Dimitrios Giannoulis","Left-Back",NA,NA,30,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Bundesliga","1.FC Köln","Joël Schmied","Centre-Back",NA,NA,27,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Bundesliga","RB Leipzig","Christoph Baumgartner","Attacking Midfield",NA,NA,26,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Bundesliga","TSG 1899 Hoffenheim","Bernardo","Centre-Back",NA,NA,30,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Bundesliga","Bayern Munich","Luis Díaz","Left Winger",NA,NA,28,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Bundesliga","Borussia Mönchengladbach","Joe Scally","Right-Back",NA,NA,22,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Bundesliga","FC Augsburg","Chrislain Matsima","Centre-Back",NA,NA,23,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Bundesliga","Hamburger SV","Nicolai Remberg","Defensive Midfield",NA,NA,25,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Bundesliga","1.FC Union Berlin","Leopold Querfeld","Centre-Back",NA,NA,21,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Bundesliga","VfL Wolfsburg","Moritz Jenz","Centre-Back",NA,NA,26,"Muscle injury",NA,NA,NA,"injuries",NA,NA,5e+06,"https://www.transfermarkt.com/moritz-jenz/profil/spieler/460245","Germany","Nigeria"
"Bundesliga","SV Werder Bremen","Salim Musah","Centre-Forward",NA,NA,19,"Fitness",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/salim-musah/profil/spieler/1042472","Germany","Ghana"
"Bundesliga","SV Werder Bremen","Julián Malatini","Centre-Back",NA,NA,24,"Torn muscle fiber",NA,NA,NA,"injuries",NA,NA,2500000,"https://www.transfermarkt.com/julian-malatini/profil/spieler/830108","Argentina",NA
"Bundesliga","SV Werder Bremen","Olivier Deman","Left-Back",NA,NA,25,"Broken ankle",NA,NA,NA,"injuries",NA,NA,3e+06,"https://www.transfermarkt.com/olivier-deman/profil/spieler/621802","Belgium",NA
"Bundesliga","SV Werder Bremen","Felix Agu","Left-Back",NA,NA,26,"Ankle injury",NA,NA,NA,"injuries",NA,NA,8e+06,"https://www.transfermarkt.com/felix-agu/profil/spieler/393512","Nigeria","Germany"
"Bundesliga","SV Werder Bremen","Maximilian Wöber","Centre-Back",NA,NA,27,"Hamstring injury",NA,NA,NA,"injuries",NA,NA,5e+06,"https://www.transfermarkt.com/maximilian-wober/profil/spieler/263361","Austria",NA
"Bundesliga","VfL Wolfsburg","Adam Daghim","Centre-Forward",NA,NA,20,"Back problems",NA,NA,NA,"injuries",NA,NA,5e+06,"https://www.transfermarkt.com/adam-daghim/profil/spieler/881297","Denmark",NA
"Bundesliga","VfL Wolfsburg","Bence Dárdai","Attacking Midfield",NA,NA,19,"Knee problems",NA,NA,NA,"injuries",NA,NA,9e+06,"https://www.transfermarkt.com/bence-dardai/profil/spieler/789252","Hungary","Germany"
"Bundesliga","VfL Wolfsburg","Kevin Paredes","Left Midfield",NA,NA,22,"Foot surgery",NA,NA,NA,"injuries",NA,NA,5e+06,"https://www.transfermarkt.com/kevin-paredes/profil/spieler/711517","United States","Dominican Republic"
"Bundesliga","VfL Wolfsburg","Jesper Lindstrøm","Right Winger",NA,NA,25,"Fitness",NA,NA,NA,"injuries",NA,NA,1.2e+07,"https://www.transfermarkt.com/jesper-lindstrom/profil/spieler/513245","Denmark",NA
"Bundesliga","1.FC Union Berlin","Robert Skov","Left Midfield",NA,NA,29,"Knock",NA,NA,NA,"injuries",NA,NA,4e+06,"https://www.transfermarkt.com/robert-skov/profil/spieler/270393","Denmark",NA
"Bundesliga","VfL Wolfsburg","Kilian Fischer","Right-Back",NA,NA,25,"Ankle injury",NA,NA,NA,"injuries",NA,NA,7500000,"https://www.transfermarkt.com/kilian-fischer/profil/spieler/435796","Germany",NA
"Bundesliga","VfL Wolfsburg","Rogério","Left-Back",NA,NA,27,"muscular problems",NA,NA,NA,"injuries",NA,NA,2500000,"https://www.transfermarkt.com/rogerio/profil/spieler/401527","Brazil","Italy"
"Bundesliga","VfL Wolfsburg","Jonas Wind","Centre-Forward",NA,NA,26,"Hamstring injury",NA,NA,NA,"injuries",NA,NA,8e+06,"https://www.transfermarkt.com/jonas-wind/profil/spieler/391004","Denmark",NA
"Bundesliga","VfL Wolfsburg","Joakim Maehle","Left-Back",NA,NA,28,"Shoulder injury",NA,NA,NA,"injuries",NA,NA,1.2e+07,"https://www.transfermarkt.com/joakim-maehle/profil/spieler/369674","Denmark",NA
"Bundesliga","VfB Stuttgart","Justin Diehl","Left Winger",NA,NA,21,"Ligament injury",NA,NA,NA,"injuries",NA,NA,3e+06,"https://www.transfermarkt.com/justin-diehl/profil/spieler/720162","Germany","Ghana"
"Bundesliga","VfB Stuttgart","Tiago Tomás","Centre-Forward",NA,NA,23,"Knock",NA,NA,NA,"injuries",NA,NA,1.5e+07,"https://www.transfermarkt.com/tiago-tomas/profil/spieler/616344","Portugal",NA
"Bundesliga","VfB Stuttgart","Luca Jaquez","Centre-Back",NA,NA,22,"Hamstring injury",NA,NA,NA,"injuries",NA,NA,1e+07,"https://www.transfermarkt.com/luca-jaquez/profil/spieler/539798","Switzerland","Dominican Republic"
"Bundesliga","VfB Stuttgart","Stefan Drljaca","Goalkeeper",NA,NA,26,"Muscle injury",NA,NA,NA,"injuries",NA,NA,325000,"https://www.transfermarkt.com/stefan-drljaca/profil/spieler/388067","Germany","Serbia"
"Bundesliga","VfB Stuttgart","Dan-Axel Zagadou","Centre-Back",NA,NA,26,"Muscle injury",NA,NA,NA,"injuries",NA,NA,2e+06,"https://www.transfermarkt.com/dan-axel-zagadou/profil/spieler/344598","France","Cote d'Ivoire"
"Bundesliga","1.FC Heidenheim 1846","Sirlord Conteh","Right Winger",NA,NA,29,"Meniscus tear",NA,NA,NA,"injuries",NA,NA,1500000,"https://www.transfermarkt.com/sirlord-conteh/profil/spieler/307183","Germany","Ghana"
"Bundesliga","RB Leipzig","Viggo Gebel","Attacking Midfield",NA,NA,18,"Cruciate ligament tear",NA,NA,NA,"injuries",NA,NA,350000,"https://www.transfermarkt.com/viggo-gebel/profil/spieler/1074526","Germany",NA
"Bundesliga","RB Leipzig","Rômulo","Centre-Forward",NA,NA,23,"Tendon irritation",NA,NA,NA,"injuries",NA,NA,2.2e+07,"https://www.transfermarkt.com/romulo/profil/spieler/957874","Brazil",NA
"Bundesliga","RB Leipzig","Assan Ouédraogo","Central Midfield",NA,NA,19,"Knee injury",NA,NA,NA,"injuries",NA,NA,1e+07,"https://www.transfermarkt.com/assan-ouedraogo/profil/spieler/897424","Germany","Burkina Faso"
"Bundesliga","RB Leipzig","El Chadaille Bitshiabu","Centre-Back",NA,NA,20,"Hamstring injury",NA,NA,NA,"injuries",NA,NA,1.5e+07,"https://www.transfermarkt.com/el-chadaille-bitshiabu/profil/spieler/787912","France","DR Congo"
"Bundesliga","RB Leipzig","Ridle Baku","Right-Back",NA,NA,27,"Ankle injury",NA,NA,NA,"injuries",NA,NA,1.2e+07,"https://www.transfermarkt.com/ridle-baku/profil/spieler/327251","Germany","DR Congo"
"Bundesliga","RB Leipzig","Benjamin Henrichs","Right-Back",NA,NA,28,"Achilles tendon rupture",NA,NA,NA,"injuries",NA,NA,1.2e+07,"https://www.transfermarkt.com/benjamin-henrichs/profil/spieler/202591","Germany","Ghana"
"Bundesliga","RB Leipzig","Timo Werner","Left Winger",NA,NA,29,"muscular problems",NA,NA,NA,"injuries",NA,NA,5e+06,"https://www.transfermarkt.com/timo-werner/profil/spieler/170527","Germany",NA
"Bundesliga","1.FC Heidenheim 1846","Frank Feller","Goalkeeper",NA,NA,21,"Torn lateral knee ligament",NA,NA,NA,"injuries",NA,NA,5e+05,"https://www.transfermarkt.com/frank-feller/profil/spieler/806948","Germany",NA
"Bundesliga","1.FC Heidenheim 1846","Mikkel Kaufmann","Centre-Forward",NA,NA,24,"Adductor pain",NA,NA,NA,"injuries",NA,NA,1800000,"https://www.transfermarkt.com/mikkel-kaufmann/profil/spieler/545332","Denmark",NA
"Bundesliga","VfB Stuttgart","Yannik Keitel","Defensive Midfield",NA,NA,25,"Muscle injury",NA,NA,NA,"injuries",NA,NA,2500000,"https://www.transfermarkt.com/yannik-keitel/profil/spieler/342039","Germany",NA
"Bundesliga","1.FC Heidenheim 1846","Budu Zivzivadze","Centre-Forward",NA,NA,31,"Knee problems",NA,NA,NA,"injuries",NA,NA,2e+06,"https://www.transfermarkt.com/budu-zivzivadze/profil/spieler/187097","Georgia",NA
"Bundesliga","1.FC Heidenheim 1846","Leart Paçarada","Left-Back",NA,NA,31,"Cruciate ligament tear",NA,NA,NA,"injuries",NA,NA,1500000,"https://www.transfermarkt.com/leart-pacarada/profil/spieler/107219","Kosovo","Germany"
"Bundesliga","TSG 1899 Hoffenheim","Kelven Frees","Centre-Back",NA,NA,20,"Broken ankle",NA,NA,NA,"injuries",NA,NA,3e+05,"https://www.transfermarkt.com/kelven-frees/profil/spieler/934529","Germany","Nigeria"
"Bundesliga","TSG 1899 Hoffenheim","Hennes Behrens","Left-Back",NA,NA,20,"Torn muscle fiber",NA,NA,NA,"injuries",NA,NA,350000,"https://www.transfermarkt.com/hennes-behrens/profil/spieler/829838","Germany",NA
"Bundesliga","TSG 1899 Hoffenheim","Adam Hlozek","Centre-Forward",NA,NA,23,"Fitness",NA,NA,NA,"injuries",NA,NA,1.8e+07,"https://www.transfermarkt.com/adam-hlozek/profil/spieler/552057","Czech Republic",NA
"Bundesliga","TSG 1899 Hoffenheim","Koki Machida","Centre-Back",NA,NA,28,"Cruciate ligament tear",NA,NA,NA,"injuries",NA,NA,7e+06,"https://www.transfermarkt.com/koki-machida/profil/spieler/415035","Japan",NA
"Bundesliga","FC Augsburg","Jeffrey Gouweleeuw","Centre-Back",NA,NA,34,"Inner ligament injury",NA,NA,NA,"injuries",NA,NA,1500000,"https://www.transfermarkt.com/jeffrey-gouweleeuw/profil/spieler/106405","Netherlands",NA
"Bundesliga","1.FC Union Berlin","Andrik Markgraf","Left-Back",NA,NA,19,"fatigue fracture",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/andrik-markgraf/profil/spieler/1027870","Germany",NA
"Bundesliga","Borussia Dortmund","Niklas Süle","Centre-Back",NA,NA,30,"Toe injury",NA,NA,NA,"injuries",NA,NA,8e+06,"https://www.transfermarkt.com/niklas-sule/profil/spieler/166601","Germany",NA
"Bundesliga","Bayern Munich","Alphonso Davies","Left-Back",NA,NA,25,"Fitness",NA,NA,NA,"injuries",NA,NA,5e+07,"https://www.transfermarkt.com/alphonso-davies/profil/spieler/424204","Canada","Liberia"
"Bundesliga","Eintracht Frankfurt","Hugo Larsson","Central Midfield",NA,NA,21,"Muscle injury",NA,NA,NA,"injuries",NA,NA,4e+07,"https://www.transfermarkt.com/hugo-larsson/profil/spieler/931838","Sweden",NA
"Bundesliga","Borussia Mönchengladbach","Jan Urbich","Centre-Forward",NA,NA,21,"Mononucleation",NA,NA,NA,"injuries",NA,NA,125000,"https://www.transfermarkt.com/jan-urbich/profil/spieler/820723","Germany",NA
"Bundesliga","Borussia Mönchengladbach","Jens Castrop","Central Midfield",NA,NA,22,"Ill",NA,NA,NA,"injuries",NA,NA,6e+06,"https://www.transfermarkt.com/jens-castrop/profil/spieler/613192","Korea, South","Germany"
"Bundesliga","Borussia Mönchengladbach","Philipp Sander","Central Midfield",NA,NA,27,"Torn muscle fiber",NA,NA,NA,"injuries",NA,NA,4e+06,"https://www.transfermarkt.com/philipp-sander/profil/spieler/388409","Germany",NA
"Bundesliga","Borussia Mönchengladbach","Robin Hack","Left Winger",NA,NA,27,"unknown injury",NA,NA,NA,"injuries",NA,NA,1.2e+07,"https://www.transfermarkt.com/robin-hack/profil/spieler/284010","Germany",NA
"Bundesliga","Borussia Mönchengladbach","Florian Neuhaus","Central Midfield",NA,NA,28,"muscular problems",NA,NA,NA,"injuries",NA,NA,3500000,"https://www.transfermarkt.com/florian-neuhaus/profil/spieler/278332","Germany",NA
"Bundesliga","Borussia Mönchengladbach","Jonas Omlin","Goalkeeper",NA,NA,31,"Adductor pain",NA,NA,NA,"injuries",NA,NA,2e+06,"https://www.transfermarkt.com/jonas-omlin/profil/spieler/247915","Switzerland",NA
"Bundesliga","VfB Stuttgart","Ermedin Demirovic","Centre-Forward",NA,NA,27,"Foot injury",NA,NA,NA,"injuries",NA,NA,2.2e+07,"https://www.transfermarkt.com/ermedin-demirovic/profil/spieler/335457","Bosnia-Herzegovina",NA
"Bundesliga","Bayer 04 Leverkusen","Axel Tape","Centre-Back",NA,NA,18,"Fitness",NA,NA,NA,"injuries",NA,NA,8e+06,"https://www.transfermarkt.com/axel-tape/profil/spieler/1077670","France","Cote d'Ivoire"
"Bundesliga","Bayer 04 Leverkusen","Arthur","Right-Back",NA,NA,22,"Back problems",NA,NA,NA,"injuries",NA,NA,7e+06,"https://www.transfermarkt.com/arthur/profil/spieler/977464","Brazil",NA
"Bundesliga","Bayer 04 Leverkusen","Equi Fernández","Defensive Midfield",NA,NA,23,"Ligament injury",NA,NA,NA,"injuries",NA,NA,2.5e+07,"https://www.transfermarkt.com/equi-fernandez/profil/spieler/664708","Argentina","Paraguay"
"Bundesliga","Bayer 04 Leverkusen","Lucas Vázquez","Right-Back",NA,NA,34,"muscular problems",NA,NA,NA,"injuries",NA,NA,3e+06,"https://www.transfermarkt.com/lucas-vazquez/profil/spieler/221316","Spain",NA
"Bundesliga","1.FC Köln","Ragnar Ache","Centre-Forward",NA,NA,27,"concussion",NA,NA,NA,"injuries",NA,NA,7e+06,"https://www.transfermarkt.com/ragnar-ache/profil/spieler/416380","Germany","Ghana"
"Bundesliga","1.FC Köln","Luca Kilian","Centre-Back",NA,NA,26,"Cruciate ligament tear",NA,NA,NA,"injuries",NA,NA,1e+05,"https://www.transfermarkt.com/luca-kilian/profil/spieler/384553","Germany",NA
"Bundesliga","1.FC Köln","Joël Schmied","Centre-Back",NA,NA,27,"Hamstring injury",NA,NA,NA,"injuries",NA,NA,3500000,"https://www.transfermarkt.com/joel-schmied/profil/spieler/322517","Switzerland",NA
"Bundesliga","1.FC Köln","Timo Hübers","Centre-Back",NA,NA,29,"Knee injury",NA,NA,NA,"injuries",NA,NA,3e+06,"https://www.transfermarkt.com/timo-hubers/profil/spieler/236981","Germany",NA
"Bundesliga","Hamburger SV","Yussuf Poulsen","Centre-Forward",NA,NA,31,"Torn muscle fiber",NA,NA,NA,"injuries",NA,NA,2500000,"https://www.transfermarkt.com/yussuf-poulsen/profil/spieler/157635","Denmark","Tanzania"
"Bundesliga","1.FC Köln","Dominique Heintz","Centre-Back",NA,NA,32,"Torn muscle fiber",NA,NA,NA,"injuries",NA,NA,8e+05,"https://www.transfermarkt.com/dominique-heintz/profil/spieler/110036","Germany",NA
"Bundesliga","VfB Stuttgart","Chris Führich","Left Winger",NA,NA,27,"muscular problems",NA,NA,NA,"injuries",NA,NA,1.2e+07,"https://www.transfermarkt.com/chris-fuhrich/profil/spieler/272278","Germany",NA
"Bundesliga","SC Freiburg","Jordy Makengo","Left-Back",NA,NA,24,"muscular problems",NA,NA,NA,"injuries",NA,NA,6e+06,"https://www.transfermarkt.com/jordy-makengo/profil/spieler/815078","France","DR Congo"
"Bundesliga","SC Freiburg","Eren Dinkçi","Right Winger",NA,NA,23,"muscular problems",NA,NA,NA,"injuries",NA,NA,7e+06,"https://www.transfermarkt.com/eren-dinkci/profil/spieler/645774","Türkiye","Germany"
"Bundesliga","SC Freiburg","Daniel-Kofi Kyereh","Attacking Midfield",NA,NA,29,"Fitness",NA,NA,NA,"injuries",NA,NA,8e+05,"https://www.transfermarkt.com/daniel-kofi-kyereh/profil/spieler/272587","Ghana","Germany"
"Bundesliga","Hamburger SV","Daniel Elfadli","Centre-Back",NA,NA,28,"Adductor injury",NA,NA,NA,"injuries",NA,NA,3500000,"https://www.transfermarkt.com/daniel-elfadli/profil/spieler/529895","Libya","Germany"
"Bundesliga","Bayern Munich","Jamal Musiala","Attacking Midfield",NA,NA,22,"Broken fibula",NA,NA,NA,"injuries",NA,NA,1.4e+08,"https://www.transfermarkt.com/jamal-musiala/profil/spieler/580195","Germany","England"
"Bundesliga","1.FSV Mainz 05","Maxim Dal","Centre-Back",NA,NA,19,"Cruciate ligament tear",NA,NA,NA,"injuries",NA,NA,150000,"https://www.transfermarkt.com/maxim-dal/profil/spieler/934317","Germany","Türkiye"
"Bundesliga","1.FSV Mainz 05","Maxim Leitsch","Centre-Back",NA,NA,27,"Knock",NA,NA,NA,"injuries",NA,NA,1500000,"https://www.transfermarkt.com/maxim-leitsch/profil/spieler/334207","Germany",NA
"Bundesliga","1.FSV Mainz 05","Robin Zentner","Goalkeeper",NA,NA,31,"Adductor injury",NA,NA,NA,"injuries",NA,NA,4e+06,"https://www.transfermarkt.com/robin-zentner/profil/spieler/160963","Germany",NA
"Bundesliga","FC St. Pauli","David Nemeth","Centre-Back",NA,NA,24,"muscular problems",NA,NA,NA,"injuries",NA,NA,4e+06,"https://www.transfermarkt.com/david-nemeth/profil/spieler/451906","Austria",NA
"Bundesliga","FC St. Pauli","Andréas Hountondji","Centre-Forward",NA,NA,23,"Thigh problems",NA,NA,NA,"injuries",NA,NA,5e+06,"https://www.transfermarkt.com/andreas-hountondji/profil/spieler/704155","Benin","France"
"Bundesliga","1.FSV Mainz 05","Anthony Caci","Right-Back",NA,NA,28,"Hamstring injury",NA,NA,NA,"injuries",NA,NA,1.2e+07,"https://www.transfermarkt.com/anthony-caci/profil/spieler/453016","France",NA
"Bundesliga","Hamburger SV","Robert Glatzel","Centre-Forward",NA,NA,31,"Torn muscle fiber",NA,NA,NA,"injuries",NA,NA,2e+06,"https://www.transfermarkt.com/robert-glatzel/profil/spieler/196139","Germany","Eritrea"
"Bundesliga","Hamburger SV","Warmed Omari","Centre-Back",NA,NA,25,"Outer ligament tear",NA,NA,NA,"injuries",NA,NA,3e+06,"https://www.transfermarkt.com/warmed-omari/profil/spieler/711996","Comoros","France"
"Bundesliga","Bayer 04 Leverkusen","Exequiel Palacios","Central Midfield",NA,NA,27,"Adductor injury",NA,NA,NA,"injuries",NA,NA,3e+07,"https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578","Argentina",NA
"Bundesliga","Borussia Mönchengladbach","Nathan Ngoumou","Right Winger",NA,NA,25,"Fitness",NA,NA,NA,"injuries",NA,NA,4e+06,"https://www.transfermarkt.com/nathan-ngoumou/profil/spieler/629588","Cameroon","France"
"Bundesliga","1.FC Köln","Malek El Mala","Centre-Forward",NA,NA,20,"Muscle tear",NA,NA,NA,"injuries",NA,NA,250000,"https://www.transfermarkt.com/malek-el-mala/profil/spieler/1168222","Germany",NA
"Bundesliga","Borussia Mönchengladbach","Fabio Chiarodia","Centre-Back",NA,NA,20,"Torn muscle bundle",NA,NA,NA,"injuries",NA,NA,3e+06,"https://www.transfermarkt.com/fabio-chiarodia/profil/spieler/724104","Italy","Germany"
